Authority,Botanical Name,Common Name,Council District,Epithet,Genus,Park_Side_Street,Location,Park Name,Side,Site ID,Street,Address,Air Quality Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),DBH,Energy Benefits ($),Greenhouse CO2 Benefits ($),kWh Saved,Latitude,Leaf Surface Area (in sq. ft.),Longitude,Pollutants Saved (in lbs.),Property Benefits ($),Site,Stormwater Benefits ($),Stormwater Gallons Saved,Therms Saved,Total Yearly Eco Benefits ($)
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9261090622338, -78.8743163409381)",Soldier'S Circle,Median,55069,Soldiers Pl,96,12.72,333.01,271.33,18,85.94,1.71,135.12,42.92610906,171.79,-78.87431634,2.1,103.36,1,16.59,2073.85,47.6,220.32
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Median_Chapin Pkwy,"(42.9246952594883, -78.8724014399735)",Chapin Parkway,Median,55145,Chapin Pkwy,175,14.58,385.81,314.34,18,85.94,1.98,135.12,42.92469526,171.79,-78.87240144,2.41,103.36,1,18.31,2288.39,47.6,224.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Median_Bidwell Pkwy,"(42.9215520064683, -78.8799301229281)",Bidwell Parkway,Median,48790,Bidwell Pkwy,30,11.05,305.75,227.55,16,76.57,1.54,124.05,42.92155201,161.86,-78.87993012,1.86,97.39,1,13.94,1742.64,42.04,200.5
Olmsted,ULMUS X,"ELM, HYBRID",Niagara,X,ULMUS,Ferry Circle_Front_Ferry Cir Richmond,"(42.9152179814702, -78.8822992503548)",Ferry Circle,Front,105551,Ferry Cir Richmond,466,0.39,5.61,4.86,6,19.67,0.03,26.66,42.91521798,112.7,-78.88229925,0.06,67.81,1,1.47,183.15,11.31,89.36
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Front_Lincoln Pkwy,"(42.9288713838178, -78.8736356621437)",Lincoln Parkway,Front,54915,Lincoln Pkwy,87,11.72,338.43,238.27,15,71.88,1.7,118.52,42.92887138,156.9,-78.87363566,2,94.41,1,13.92,1740.17,39.26,193.62
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Bidwell Pkwy,"(42.9250500400299, -78.874445355978)",Soldier'S Circle,Median,46908,Bidwell Pkwy,216,14.58,385.81,314.34,18,85.94,1.98,135.12,42.92505004,171.79,-78.87444536,2.41,103.36,1,18.31,2288.39,47.6,224.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9207696787332, -78.8805473012424)",Bidwell Parkway,Front,47043,Bidwell Pkwy,13,15.21,373.91,336.99,21,100.01,1.95,151.71,42.92076968,186.67,-78.8805473,2.46,112.32,1,20.57,2570.67,55.93,250.05
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Median_Chapin Pkwy,"(42.9249230315147, -78.8727513716627)",Chapin Parkway,Median,55139,Chapin Pkwy,185,14.58,385.81,314.34,18,85.94,1.98,135.12,42.92492303,171.79,-78.87275137,2.41,103.36,1,18.31,2288.39,47.6,224.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9206368264784, -78.8807586601062)",Bidwell Parkway,Front,47041,Bidwell Pkwy,13,14.38,360.27,315.1,20,95.32,1.87,146.18,42.92063683,181.71,-78.88075866,2.34,109.33,1,19.24,2405.06,53.15,240.14
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9255421120419, -78.8746455595028)",Soldier'S Circle,Median,55106,Soldiers Pl,27,10.22,292.12,205.66,15,71.88,1.46,118.52,42.92554211,156.9,-78.87464556,1.74,94.41,1,12.62,1577.03,39.26,190.59
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8509510758, -78.8203368902)",Mckinley Parkway,Front,94498,Mckinley Pkwy,715,14.38,360.27,315.1,20,95.32,1.87,146.18,42.85095108,181.71,-78.82033689,2.34,109.33,1,19.24,2405.06,53.15,240.14
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Lincoln Pkwy,"(42.9266183230917, -78.8738479178859)",Soldier'S Circle,Median,55033,Lincoln Pkwy,6,7.34,203.42,151.43,12,53.47,1.05,82.53,42.92661832,142.02,-78.87384792,1.25,85.45,1,9.36,1169.96,29.77,156.68
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Front_Lincoln Pkwy West Dr,"(42.9303740102633, -78.8740787189417)",Lincoln Parkway,Front,54883,Lincoln Pkwy West Dr,140,10.22,292.12,205.66,15,71.88,1.46,118.52,42.93037401,156.9,-78.87407872,1.74,94.41,1,12.62,1577.03,39.26,190.59
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Median_Bidwell Pkwy,"(42.9209852840826, -78.8806194717661)",Bidwell Parkway,Median,50313,Bidwell Pkwy,13,12.67,354.22,263.63,16,76.57,1.79,124.05,42.92098528,161.86,-78.88061947,2.14,97.39,1,15.38,1922.91,42.04,203.8
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8366114464, -78.815249149932)",Mckinley Parkway,Front,117247,Mckinley Pkwy,172,11.88,319.38,249.44,17,81.25,1.63,129.59,42.83661145,166.82,-78.81524915,1.98,100.38,2,15.27,1908.25,44.82,210.41
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9247044034338, -78.8756441832249)",Bidwell Parkway,Front,46910,Bidwell Pkwy,204,13.55,346.64,293.22,19,90.63,1.79,140.65,42.9247044,176.75,-78.87564418,2.22,106.35,1,17.92,2239.46,50.38,230.23
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9255330224862, -78.8725946104076)",Soldier'S Circle,Median,55114,Soldiers Pl,188,11.88,319.38,249.44,17,81.25,1.63,129.59,42.92553302,166.82,-78.87259461,1.98,100.38,1,15.27,1908.25,44.82,210.41
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9248390010949, -78.8736763116821)",Soldier'S Circle,Median,55178,Soldiers Pl,16,14.38,360.27,315.1,20,95.32,1.87,146.18,42.924839,181.71,-78.87367631,2.34,109.33,1,19.24,2405.06,53.15,240.14
Olmsted,ULMUS AMERICANA,"ELM, AMERICAN",South,AMERICANA,ULMUS,South_In_Lot_Park Ave South,"(42.8294289200034, -78.824262611699)",South,In_Lot,104404,Park Ave South,2441,18.12,440.9,404.97,24,112.82,2.23,178.89,42.82942892,200.2,-78.82426261,2.9,120.46,1,25.08,3135.47,62.33,278.72
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Front_Lincoln Pkwy East Dr,"(42.9278055351376, -78.8734145595689)",Lincoln Parkway,Front,54974,Lincoln Pkwy East Dr,45,11.88,319.38,249.44,17,81.25,1.63,129.59,42.92780554,166.82,-78.87341456,1.98,100.38,1,15.27,1908.25,44.82,210.41
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9254663353257, -78.8747868761447)",Soldier'S Circle,Median,55099,Soldiers Pl,27,13.55,346.64,293.22,19,90.63,1.79,140.65,42.92546634,176.75,-78.87478688,2.22,106.35,1,17.92,2239.46,50.38,230.23
Olmsted,ULMUS X,"ELM, HYBRID",South,X,ULMUS,Mcclellan Circle_0_Mckinley Pkwy,"(42.8438082124, -78.815110089)",Mcclellan Circle,0,105674,Mckinley Pkwy,450,3.46,87.98,70.28,10,41.2,0.47,58.54,42.84380821,132.09,-78.81511009,0.58,79.48,4,5.37,671.35,23.44,129.99
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8353137943, -78.815284085)",Mckinley Parkway,Front,114375,Mckinley Pkwy,124,13.55,346.64,293.22,19,90.63,1.79,140.65,42.83531379,176.75,-78.81528409,2.22,106.35,2,17.92,2239.46,50.38,230.23
Olmsted,ULMUS CARPINIFOLIA,"ELM, SMOOTHLEAF",South,CARPINIFOLIA,ULMUS,South_In_Lot_Park Ave South,"(42.8276824874118, -78.8295365445681)",South,In_Lot,103591,Park Ave South,2441,19.09,463.23,427.62,25,117.09,2.32,187.95,42.82768249,204.71,-78.82953654,3.04,123.17,1,26.59,3323.74,64.46,288.27
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Median_Chapin Pkwy,"(42.923953986761, -78.8717679297553)",Chapin Parkway,Median,55206,Chapin Pkwy,144,13.62,370.02,288.98,17,81.25,1.88,129.59,42.92395399,166.82,-78.87176793,2.28,100.38,1,16.85,2105.65,44.82,213.98
Olmsted,ULMUS CARPINIFOLIA,"ELM, SMOOTHLEAF",South,CARPINIFOLIA,ULMUS,South_In_Lot_Park Ave South,"(42.8276672642615, -78.8298019241556)",South,In_Lot,103785,Park Ave South,2441,26.2,634.57,611.83,29,132.2,3.45,222.24,42.82766726,223.66,-78.82980192,4.14,134.57,1,36.27,4534.18,71.78,332.7
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Bidwell Pkwy,"(42.9251527245665, -78.874573253391)",Soldier'S Circle,Median,46905,Bidwell Pkwy,216,14.58,385.81,314.34,18,85.94,1.98,135.12,42.92515272,171.79,-78.87457325,2.41,103.36,1,18.31,2288.39,47.6,224.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Front_Chapin Pkwy East,"(42.9239097776728, -78.8712877129508)",Chapin Parkway,Front,55188,Chapin Pkwy East,137,11.05,305.75,227.55,16,76.57,1.54,124.05,42.92390978,161.86,-78.87128771,1.86,97.39,1,13.94,1742.64,42.04,200.5
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Front_Chapin Pkwy East,"(42.9219310230307, -78.8689940534152)",Chapin Parkway,Front,55266,Chapin Pkwy East,41,12.72,333.01,271.33,18,85.94,1.71,135.12,42.92193102,171.79,-78.86899405,2.1,103.36,1,16.59,2073.85,47.6,220.32
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9258638751175, -78.8729607444527)",Soldier'S Circle,Median,55103,Soldiers Pl,188,12.72,333.01,271.33,18,85.94,1.71,135.12,42.92586388,171.79,-78.87296074,2.1,103.36,1,16.59,2073.85,47.6,220.32
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Front_Soldiers Pl,"(42.9261557203191, -78.8726574209226)",Soldier'S Circle,Front,55065,Soldiers Pl,166,11.88,319.38,249.44,17,81.25,1.63,129.59,42.92615572,166.82,-78.87265742,1.98,100.38,1,15.27,1908.25,44.82,210.41
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Colonial Circle_Front_Colonial Cir,"(42.9209094128577, -78.8814067912791)",Colonial Circle,Front,49615,Colonial Cir,77,19.09,463.23,427.62,25,117.09,2.32,187.95,42.92090941,204.71,-78.88140679,3.04,123.17,1,26.59,3323.74,64.46,288.27
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8331426328, -78.8153380098)",Mckinley Parkway,Front,93259,Mckinley Pkwy,44,20.06,485.56,450.28,26,121.37,2.41,197.01,42.83314263,209.22,-78.81533801,3.19,125.89,1,28.1,3512.01,66.6,297.83
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8531455524, -78.8215559267)",Mckinley Parkway,Front,94440,Mckinley Pkwy,799,18.12,440.9,404.97,24,112.82,2.23,178.89,42.85314555,200.2,-78.82155593,2.9,120.46,2,25.08,3135.47,62.33,278.72
Olmsted,ULMUS CARPINIFOLIA X PARVIFOLIA 'FRONTIER',"ELM, FRONTIER HYBRID",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8324980309, -78.8150738874)",Mckinley Parkway,Front,128632,Mckinley Pkwy,25,6.22,167.15,133.54,10,41.2,0.9,58.54,42.83249803,132.09,-78.81507389,1.05,79.48,1,7.93,991.54,23.44,135.73
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8512347887, -78.8205137169)",Mckinley Parkway,Front,94487,Mckinley Pkwy,727,17.15,418.57,382.31,23,108.55,2.13,169.83,42.85123479,195.69,-78.82051372,2.75,117.75,1,23.58,2947.21,60.2,269.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Median_Lincoln Pkwy,"(42.9269626658401, -78.8739284133526)",Lincoln Parkway,Median,55008,Lincoln Pkwy,14,9.26,262.55,187.58,14,65.74,1.33,106.53,42.92696267,151.94,-78.87392841,1.58,91.42,1,11.53,1441.34,36.09,179.28
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9247783815687, -78.8739342732303)",Soldier'S Circle,Median,55180,Soldiers Pl,16,14.38,360.27,315.1,20,95.32,1.87,146.18,42.92477838,181.71,-78.87393427,2.34,109.33,1,19.24,2405.06,53.15,240.14
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Median_Chapin Pkwy,"(42.9241460912792, -78.8721277941288)",Chapin Parkway,Median,55196,Chapin Pkwy,150,12.67,354.22,263.63,16,76.57,1.79,124.05,42.92414609,161.86,-78.87212779,2.14,97.39,1,15.38,1922.91,42.04,203.8
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Median_Bidwell Pkwy,"(42.921135283471, -78.8803967384836)",Bidwell Parkway,Median,65328,Bidwell Pkwy,37,10.22,292.12,205.66,15,71.88,1.46,118.52,42.92113528,156.9,-78.88039674,1.74,94.41,1,12.62,1577.03,39.26,190.59
Olmsted,ULMUS CARPINIFOLIA,"ELM, SMOOTHLEAF",South,CARPINIFOLIA,ULMUS,South_In_Lot_Park Ave South,"(42.826675510537, -78.8342363229628)",South,In_Lot,103660,Park Ave South,2441,38.64,894.11,1061.27,42,165.36,5.92,313.13,42.82667551,288.16,-78.83423632,5.91,173.38,1,60.59,7574.13,86.29,443.9
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Cir,"(42.8322498659, -78.8146942376)",Mckinley Parkway,Front,125738,Mckinley Cir,11,16.18,396.24,359.65,22,104.28,2.04,160.77,42.83224987,191.18,-78.81469424,2.61,115.03,1,22.07,2758.94,58.07,259.61
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Chapin Parkway_Median_Chapin Pkwy,"(42.9227168603883, -78.8701801336518)",Chapin Parkway,Median,55232,Chapin Pkwy,79,12.67,354.22,263.63,16,76.57,1.79,124.05,42.92271686,161.86,-78.87018013,2.14,97.39,1,15.38,1922.91,42.04,203.8
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8412980437, -78.8151572958)",Mckinley Parkway,Front,113863,Mckinley Pkwy,340,18.12,440.9,404.97,24,112.82,2.23,178.89,42.84129804,200.2,-78.8151573,2.9,120.46,1,25.08,3135.47,62.33,278.72
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9218148425114, -78.8799423655702)",Bidwell Parkway,Front,46990,Bidwell Pkwy,48,15.21,373.91,336.99,21,100.01,1.95,151.71,42.92181484,186.67,-78.87994237,2.46,112.32,1,20.57,2570.67,55.93,250.05
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Front_Lincoln Pkwy East Dr,"(42.9276789351391, -78.8734144854931)",Lincoln Parkway,Front,54973,Lincoln Pkwy East Dr,45,10.22,292.12,205.66,15,71.88,1.46,118.52,42.92767894,156.9,-78.87341449,1.74,94.41,1,12.62,1577.03,39.26,190.59
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Gates Circle_Median_Gates Cir,"(42.9201813235429, -78.8683629594323)",Gates Circle,Median,55402,Gates Cir,79,12.72,333.01,271.33,18,85.94,1.71,135.12,42.92018132,171.79,-78.86836296,2.1,103.36,1,16.59,2073.85,47.6,220.32
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8525051663, -78.8211987131)",Mckinley Parkway,Front,94456,Mckinley Pkwy,773,18.12,440.9,404.97,24,112.82,2.23,178.89,42.85250517,200.2,-78.82119871,2.9,120.46,1,25.08,3135.47,62.33,278.72
Olmsted,ULMUS AMERICANA,"ELM, AMERICAN",South,AMERICANA,ULMUS,South_In_Lot_Park Ave South,"(42.8315601478247, -78.8279757783745)",South,In_Lot,104555,Park Ave South,2441,2.27,30.76,26.9,20,95.32,0.16,146.18,42.83156015,181.71,-78.82797578,0.32,109.33,1,7.74,967.55,53.15,214.82
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9230625724559, -78.8780406153455)",Bidwell Parkway,Front,46946,Bidwell Pkwy,116,15.21,373.91,336.99,21,100.01,1.95,151.71,42.92306257,186.67,-78.87804062,2.46,112.32,1,20.57,2570.67,55.93,250.05
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8458719477, -78.8171876326)",Mckinley Parkway,Front,120115,Mckinley Pkwy,508,16.18,396.24,359.65,22,104.28,2.04,160.77,42.84587195,191.18,-78.81718763,2.61,115.03,1,22.07,2758.94,58.07,259.61
Olmsted,ULMUS JAPONICA X PUMILA X WILSONIANA,"ELM, TRIUMPH",Delaware,JAPONICA,ULMUS,Scajaquada Expressway_Front_Humboldt Pkwy,"(42.9283459088, -78.8511891606045)",Scajaquada Expressway,Front,63845,Humboldt Pkwy,168,3.17,82.04,70.32,7,24.8,0.46,33.29,42.92834591,117.51,-78.85118916,0.53,70.7,2,4.46,557.8,14.3,103.6
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Gates Circle_Median_Gates Cir,"(42.9203443340682, -78.8685043749549)",Gates Circle,Median,55401,Gates Cir,79,11.05,305.75,227.55,16,76.57,1.54,124.05,42.92034433,161.86,-78.86850437,1.86,97.39,1,13.94,1742.64,42.04,200.5
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8523843198, -78.821418396)",Mckinley Parkway,Front,94468,Mckinley Pkwy,776,19.09,463.23,427.62,25,117.09,2.32,187.95,42.85238432,204.71,-78.8214184,3.04,123.17,1,26.59,3323.74,64.46,288.27
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8507671029, -78.8205246295)",Mckinley Parkway,Front,94514,Mckinley Pkwy,712,18.12,440.9,404.97,24,112.82,2.23,178.89,42.8507671,200.2,-78.82052463,2.9,120.46,2,25.08,3135.47,62.33,278.72
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8474454611, -78.8186798459)",Mckinley Parkway,Front,121667,Mckinley Pkwy,586,21.96,527.81,500.52,28,128.92,2.74,214.15,42.84744546,218.7,-78.81867985,3.47,131.59,2,31.24,3904.69,70.25,316.44
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Pkwy,"(42.8374364484, -78.8149790167)",Mckinley Parkway,Front,118022,Mckinley Pkwy,197,17.15,418.57,382.31,23,108.55,2.13,169.83,42.83743645,195.69,-78.81497902,2.75,117.75,1,23.58,2947.21,60.2,269.16
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",South,CARPINIFOLIA,ULMUS,Mckinley Parkway_Front_Mckinley Cir,"(42.8323309904, -78.8147999429)",Mckinley Parkway,Front,125737,Mckinley Cir,13,15.21,373.91,336.99,21,100.01,1.95,151.71,42.83233099,186.67,-78.81479994,2.46,112.32,3,20.57,2570.67,55.93,250.05
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Median_Bidwell Pkwy,"(42.9243980823436, -78.8755248143303)",Bidwell Parkway,Median,46943,Bidwell Pkwy,211,12.67,354.22,263.63,16,76.57,1.79,124.05,42.92439808,161.86,-78.87552481,2.14,97.39,1,15.38,1922.91,42.04,203.8
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Front_Lincoln Pkwy West Dr,"(42.9300233916016, -78.8740687706517)",Lincoln Parkway,Front,54899,Lincoln Pkwy West Dr,120,13.55,346.64,293.22,19,90.63,1.79,140.65,42.93002339,176.75,-78.87406877,2.22,106.35,1,17.92,2239.46,50.38,230.23
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Soldier'S Circle_Median_Soldiers Pl,"(42.9248894363784, -78.8734670737454)",Soldier'S Circle,Median,55175,Soldiers Pl,16,11.05,305.75,227.55,16,76.57,1.54,124.05,42.92488944,161.86,-78.87346707,1.86,97.39,1,13.94,1742.64,42.04,200.5
Olmsted,ULMUS X,"ELM, HYBRID",Niagara,X,ULMUS,Ferry Circle_Front_Ferry Cir Richmond,"(42.9153068756773, -78.8824617074496)",Ferry Circle,Front,105553,Ferry Cir Richmond,468,0.39,5.61,4.86,6,19.67,0.03,26.66,42.91530688,112.7,-78.88246171,0.06,67.81,1,1.47,183.15,11.31,89.36
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Bidwell Parkway_Front_Bidwell Pkwy,"(42.9213315449276, -78.8806418265543)",Bidwell Parkway,Front,48804,Bidwell Pkwy,22,15.21,373.91,336.99,21,100.01,1.95,151.71,42.92133154,186.67,-78.88064183,2.46,112.32,1,20.57,2570.67,55.93,250.05
Olmsted,ULMUS CARPINIFOLIA 'CHRISTINE BUISMAN',"ELM, CHRISTINE BUISMAN",Delaware,CARPINIFOLIA,ULMUS,Lincoln Parkway_Median_Lincoln Pkwy,"(42.9277047474718, -78.8738457109511)",Lincoln Parkway,Median,54977,Lincoln Pkwy,44,11.05,305.75,227.55,16,76.57,1.54,124.05,42.92770475,161.86,-78.87384571,1.86,97.39,1,13.94,1742.64,42.04,200.5
